"id_esm","session_esm","edu","gender","age","city","start_date","day","beep","nback_dprime","gonogo_dprime","event_pleasantness","event_unpleasantness","event_pleasantness_centered","event_unpleasantness_centered","gonogo_corr_rt_median_centered","nback_corr_rt_median_centered","gonogo_corr_rt_median_centered_lag","nback_corr_rt_median_centered_lag","gonogo_dprime_centered","nback_dprime_centered","gonogo_dprime_centered_lag","nback_dprime_centered_lag","posaff","posaff_centered","posaff_centered_lag","negaff","negaff_centered","negaff_centered_lag","NA_sum","NA_sum_lag","PA_sum","PA_sum_lag","negaff_mean","posaff_mean","event_unpleasantness_mean","gonogo_dprime_mean","nback_dprime_mean","gonogo_corr_rt_median_mean","nback_corr_rt_median_mean","cerq_self_blame","cerq_acceptance","cerq_rumination","cerq_attention","cerq_plan","cerq_reappraisal","cerq_new_perspective","cerq_catastrophize","cerq_blame_others","mss_neg","mss_pos","mss_dis","mzq_refuse_reflection","mzq_emotional_awareness","mzq_psychic_equivalence","mzq_regulate_affect","mzq_sum","gonogo_dprime_grand_centered","nback_dprime_grand_centered","gonogo_corr_rt_median_grand_centered","nback_corr_rt_median_grand_centered","negaff_mean_grand_centered"
4,"_rgd4ZNYBQ2k0oj2Bam9h5S8d6R-WHdiqjqI85TKD-bxv6TIDVm2dOIZtQudG6VM",5,"Female",32,1,"2021-04-13",2,7,3.16177592629987,1.8119067739939,4,4,-0.722222222222222,0.722222222222222,-0.00228125000000001,-0.107212121212121,-0.01428125,-0.101712121212121,0.419676139827131,0.08662054187679,1.07600801850735,-0.503650335553878,0.206165689016278,-0.26571981022957,0.607865343954941,-0.837492977933141,-0.0304906722428108,-0.0465863659873825,-1.08633285644582,-1.08633285644582,0.0986913246021501,1.56410403401588,-0.809376001141379,0.467374878749228,3.2,1.39223063416677,3.0686436142414,0.35628125,0.587264705882353,10,7,8,13,11,12,17,12,7,0,0,0,5,4,5,3,13,-0.0257667850929095,1.27210719937166,0.0158414047443328,-0.0168027453723474,-0.851549134512146
4,"_rgd4ZNYBQ2k0oj2Bam9h5S8d6R-WHdiqjqI85TKD-bxv6TIDVm2dOIZtQudG6VM",5,"Female",32,1,"2021-04-13",3,2,4.15762707666475,0.960607397946475,6,2,1.27777777777778,-1.27777777777778,0.01471875,-0.0852121212121212,-0.00228125000000001,0.00178787878787878,-0.43162323622029,1.08247169224167,-0.0608243705908458,-0.957536053691991,0.0499387247885088,-0.421946774457339,-0.419454018954632,-0.921044624205977,-0.114042318515647,0.415496960162099,-1.08633285644582,-0.310050164605237,-0.126991297544499,-0.134661718106796,-0.809376001141379,0.467374878749228,3.2,1.39223063416677,3.0686436142414,0.35628125,0.587264705882353,10,7,8,13,11,12,17,12,7,0,0,0,5,4,5,3,13,-0.0257667850929095,1.27210719937166,0.0158414047443328,-0.0168027453723474,-0.851549134512146
4,"_rgd4ZNYBQ2k0oj2Bam9h5S8d6R-WHdiqjqI85TKD-bxv6TIDVm2dOIZtQudG6VM",5,"Female",32,1,"2021-04-13",3,3,3.30488537849268,1.54101934498217,4,4,-0.722222222222222,0.722222222222222,0.01021875,0.0577878787878788,0.01471875,-0.0852121212121212,0.148788710815408,0.229729994069596,-0.43162323622029,1.08247169224167,0.593513011757092,0.121627512511244,-0.421946774457339,-0.84350415433086,-0.0365018486405294,-0.114042318515647,-1.08633285644582,-1.08633285644582,0.742131387341112,-0.126991297544499,-0.809376001141379,0.467374878749228,3.2,1.39223063416677,3.0686436142414,0.35628125,0.587264705882353,10,7,8,13,11,12,17,12,7,0,0,0,5,4,5,3,13,-0.0257667850929095,1.27210719937166,0.0158414047443328,-0.0168027453723474,-0.851549134512146
4,"_rgd4ZNYBQ2k0oj2Bam9h5S8d6R-WHdiqjqI85TKD-bxv6TIDVm2dOIZtQudG6VM",5,"Female",32,1,"2021-04-13",4,2,2.92209438007104,2.74137689696186,5,3,0.277777777777778,-0.277777777777778,-0.01378125,-0.0797121212121212,0.01371875,-0.0107121212121212,1.3491462627951,-0.153061004352043,-0.43162323622029,-1.2410104575808,0.206165689016278,-0.26571981022957,-0.206154667937634,-0.837492977933141,-0.0304906722428108,0.0331861335334419,-1.08633285644582,-1.08633285644582,0.0986913246021501,0.45395788585903,-0.809376001141379,0.467374878749228,3.2,1.39223063416677,3.0686436142414,0.35628125,0.587264705882353,10,7,8,13,11,12,17,12,7,0,0,0,5,4,5,3,13,-0.0257667850929095,1.27210719937166,0.0158414047443328,-0.0168027453723474,-0.851549134512146
7,"1AGMJFM7jS0oBrA6i9AJ91PuXaRFh5McAcK6PorWsnzHqHZWOhET2rZmFuf9rP04",4,"Female",34,4,"2021-04-13",1,2,-0.265403681749893,1.3867055754645,3,5,-0.931506849315069,0.931506849315069,-0.00325000000000003,0.0785,0.00324999999999998,-0.0784999999999999,0.21023983379024,-0.380374541213643,-0.210239833790239,0.380374541213643,-0.119453030774959,0.86640898524609,0.352162304037896,0.776002378265679,0.591605436159533,1.22877202684328,1.21047954416051,1.7284301165121,0.439485040457541,0.190791156624002,0.158757822908923,-1.00302499192646,4.05633802816901,1.17646574167426,0.11497085946375,0.28825,0.686,12,12,10,15,10,7,13,12,11,7,0,4,12,9,12,10,29,-0.241531677585411,-1.68156555540599,-0.0521898452556672,0.0819325487452996,0.116584689538156
8,"1R9A8Wg0pH1dXDHKMwDHAawhTQbNx9_cQLOdGyPPR9Zy00la4sRiOLMjOHt1kSkE",5,"Female",60,1,"2021-04-13",1,2,1.02964479619883,0.745051107084345,4,4,-0.804347826086956,0.804347826086957,-0.0223229166666667,0.00483333333333325,-0.0283229166666666,0.0848333333333333,-0.508418646199496,-1.09948197701771,-0.5278431382108,-1.72838548744384,-0.286065169099004,0.133643567439484,0.708315156546058,0.389653611076954,-1.59783089088202,-1.08837696623951,1.22605048689816,2.03267282664911,-0.108755998704807,0.405100124923923,2.15665871665588,-0.458171380067253,3.2,1.25346975328384,2.12912677321654,0.361322916666667,0.695166666666667,16,11,12,15,11,12,15,12,14,2,1,0,8,15,14,9,36,-0.164527665975833,0.332590358346804,0.0208830714109995,0.0910992154119664,2.11448558328512
8,"1R9A8Wg0pH1dXDHKMwDHAawhTQbNx9_cQLOdGyPPR9Zy00la4sRiOLMjOHt1kSkE",5,"Female",60,1,"2021-04-13",1,3,0.287098582592575,0.929965990050673,5,3,0.195652173913044,-0.195652173913043,-0.0153229166666667,-0.0466666666666666,-0.0223229166666667,0.00483333333333325,-0.323503763233168,-1.84202819062397,-0.508418646199496,-1.09948197701771,0.585064223141683,1.00477295968017,0.133643567439484,0.18944880372174,-1.79803569823723,-1.59783089088202,1.22605048689816,1.22605048689816,1.00906057001434,-0.108755998704807,2.15665871665588,-0.458171380067253,3.2,1.25346975328384,2.12912677321654,0.361322916666667,0.695166666666667,16,11,12,15,11,12,15,12,14,2,1,0,8,15,14,9,36,-0.164527665975833,0.332590358346804,0.0208830714109995,0.0910992154119664,2.11448558328512
8,"1R9A8Wg0pH1dXDHKMwDHAawhTQbNx9_cQLOdGyPPR9Zy00la4sRiOLMjOHt1kSkE",5,"Female",60,1,"2021-04-13",1,4,1.25252399093525,1.54101934498217,5,3,0.195652173913044,-0.195652173913043,0.00267708333333333,-0.145166666666667,-0.0153229166666667,-0.0466666666666666,0.287549591698332,-0.876602782281289,-0.323503763233168,-1.84202819062397,0.623087140476472,1.04279587701496,1.00477295968017,0.180706228089241,-1.80677827386973,-1.79803569823723,1.04690891455666,1.22605048689816,1.00139014945205,1.00906057001434,2.15665871665588,-0.458171380067253,3.2,1.25346975328384,2.12912677321654,0.361322916666667,0.695166666666667,16,11,12,15,11,12,15,12,14,2,1,0,8,15,14,9,36,-0.164527665975833,0.332590358346804,0.0208830714109995,0.0910992154119664,2.11448558328512
8,"1R9A8Wg0pH1dXDHKMwDHAawhTQbNx9_cQLOdGyPPR9Zy00la4sRiOLMjOHt1kSkE",5,"Female",60,1,"2021-04-13",1,5,0.837275453604162,1.33365707885194,6,2,1.19565217391304,-1.19565217391304,0.00217708333333333,-0.261666666666667,0.00267708333333333,-0.145166666666667,0.0801873255681007,-1.29185131961238,0.287549591698332,-0.876602782281289,-0.178271721427164,0.241437015111323,1.04279587701496,-0.231258097812059,-2.21874259977103,-1.80677827386973,0.0560389680697555,1.04690891455666,0.156406241090384,1.00139014945205,2.15665871665588,-0.458171380067253,3.2,1.25346975328384,2.12912677321654,0.361322916666667,0.695166666666667,16,11,12,15,11,12,15,12,14,2,1,0,8,15,14,9,36,-0.164527665975833,0.332590358346804,0.0208830714109995,0.0910992154119664,2.11448558328512
8,"1R9A8Wg0pH1dXDHKMwDHAawhTQbNx9_cQLOdGyPPR9Zy00la4sRiOLMjOHt1kSkE",5,"Female",60,1,"2021-04-13",1,8,0.703981570638915,0.480500510417977,5,3,0.195652173913044,-0.195652173913043,0.00267708333333333,-0.0121666666666667,0.00867708333333334,-0.0466666666666667,-0.772969242865865,-1.42514520257763,-0.495265759412462,-0.762245399777829,-1.63521067934475,-1.21550194280627,-0.722249180360229,-0.641067317329939,-2.62855181928891,-0.415051261495611,0.0560389680697555,2.61640872921589,-2.08035441118498,-1.44458476900831,2.15665871665588,-0.458171380067253,3.2,1.25346975328384,2.12912677321654,0.361322916666667,0.695166666666667,16,11,12,15,11,12,15,12,14,2,1,0,8,15,14,9,36,-0.164527665975833,0.332590358346804,0.0208830714109995,0.0910992154119664,2.11448558328512
8,"1R9A8Wg0pH1dXDHKMwDHAawhTQbNx9_cQLOdGyPPR9Zy00la4sRiOLMjOHt1kSkE",5,"Female",60,1,"2021-04-13",2,2,1.58807307405907,0.467347623630942,4,4,-0.804347826086956,0.804347826086957,0.0186770833333333,0.118333333333333,0.00467708333333333,-0.0631666666666667,-0.786122129652899,-0.54105369915747,0.381794713522365,-1.13306162301671,0.021469645777633,0.44117838231612,-0.017388729874437,0.60400459151158,-1.38347991044739,-1.09061469154783,1.41605756247712,1.81554585830795,0.479863605261019,-0.334438620851457,2.15665871665588,-0.458171380067253,3.2,1.25346975328384,2.12912677321654,0.361322916666667,0.695166666666667,16,11,12,15,11,12,15,12,14,2,1,0,8,15,14,9,36,-0.164527665975833,0.332590358346804,0.0208830714109995,0.0910992154119664,2.11448558328512
8,"1R9A8Wg0pH1dXDHKMwDHAawhTQbNx9_cQLOdGyPPR9Zy00la4sRiOLMjOHt1kSkE",5,"Female",60,1,"2021-04-13",2,5,1.34505705170874,0.603283382067661,1,7,-3.80434782608696,3.80434782608696,-0.0108229166666667,-0.0126666666666666,0.00617708333333333,-0.0321666666666667,-0.650186371216181,-0.784069721507804,0.0801873255681007,-0.603455703182153,-0.40024456397744,0.0194641725610479,1.21224487869572,3.72003064294658,1.7325461409876,-1.49179021981928,4.56526926058451,1.78198645524943,-0.583132504684996,1.28189323037183,2.15665871665588,-0.458171380067253,3.2,1.25346975328384,2.12912677321654,0.361322916666667,0.695166666666667,16,11,12,15,11,12,15,12,14,2,1,0,8,15,14,9,36,-0.164527665975833,0.332590358346804,0.0208830714109995,0.0910992154119664,2.11448558328512
8,"1R9A8Wg0pH1dXDHKMwDHAawhTQbNx9_cQLOdGyPPR9Zy00la4sRiOLMjOHt1kSkE",5,"Female",60,1,"2021-04-13",4,2,2.18321564502306,0.480500510417977,4,4,-0.804347826086956,0.804347826086957,0.0196770833333333,0.132833333333333,0.00167708333333333,-0.0481666666666667,-0.772969242865865,0.0540888718065147,-0.0375161921659746,0.0791898494519434,-0.0101977020843889,0.409511034454099,0.946177399472331,1.0311657823444,-0.956318719614577,-0.73987629768303,1.81554585830795,2.18658078547471,0.171747082214977,0.986049308327453,2.15665871665588,-0.458171380067253,3.2,1.25346975328384,2.12912677321654,0.361322916666667,0.695166666666667,16,11,12,15,11,12,15,12,14,2,1,0,8,15,14,9,36,-0.164527665975833,0.332590358346804,0.0208830714109995,0.0910992154119664,2.11448558328512
8,"1R9A8Wg0pH1dXDHKMwDHAawhTQbNx9_cQLOdGyPPR9Zy00la4sRiOLMjOHt1kSkE",5,"Female",60,1,"2021-04-13",4,3,2.92209438007104,2.06025083049072,5,3,0.195652173913044,-0.195652173913043,0.00167708333333333,-0.0981666666666667,0.0196770833333333,0.132833333333333,0.806781077206881,0.792967606854496,-0.772969242865865,0.0540888718065147,0.197010148195499,0.616718884733987,0.409511034454099,0.783923800638887,-1.20356070132009,-0.956318719614577,1.59519913481862,1.81554585830795,0.760366686180804,0.171747082214977,2.15665871665588,-0.458171380067253,3.2,1.25346975328384,2.12912677321654,0.361322916666667,0.695166666666667,16,11,12,15,11,12,15,12,14,2,1,0,8,15,14,9,36,-0.164527665975833,0.332590358346804,0.0208830714109995,0.0910992154119664,2.11448558328512
8,"1R9A8Wg0pH1dXDHKMwDHAawhTQbNx9_cQLOdGyPPR9Zy00la4sRiOLMjOHt1kSkE",5,"Female",60,1,"2021-04-13",4,4,1.21562593890874,1.08378389248564,4,4,-0.804347826086956,0.804347826086957,0.0126770833333333,0.0548333333333333,0.00167708333333333,-0.0981666666666667,-0.169685860798204,-0.9135008343078,0.806781077206881,0.792967606854496,-0.205473160768622,0.214235575769866,0.616718884733987,1.42850053058581,-0.558983971373164,-1.20356070132009,2.77285640173633,1.59519913481862,-0.116426419267104,0.760366686180804,2.15665871665588,-0.458171380067253,3.2,1.25346975328384,2.12912677321654,0.361322916666667,0.695166666666667,16,11,12,15,11,12,15,12,14,2,1,0,8,15,14,9,36,-0.164527665975833,0.332590358346804,0.0208830714109995,0.0910992154119664,2.11448558328512
8,"1R9A8Wg0pH1dXDHKMwDHAawhTQbNx9_cQLOdGyPPR9Zy00la4sRiOLMjOHt1kSkE",5,"Female",60,1,"2021-04-13",5,6,2.42289719125189,1.21595356111787,6,2,1.19565217391304,-1.19565217391304,0.00667708333333333,0.0178333333333333,-0.0113229166666667,0.0518333333333333,-0.0375161921659746,0.293770418035348,0.471741147498502,0.116888321101517,-0.732702080796806,-0.312993344258319,0.394706676365923,0.970003515194399,-1.01748098676458,-0.341784376762296,2.00555293388691,2.76521065364703,-0.970208263028122,0.479863605261019,2.15665871665588,-0.458171380067253,3.2,1.25346975328384,2.12912677321654,0.361322916666667,0.695166666666667,16,11,12,15,11,12,15,12,14,2,1,0,8,15,14,9,36,-0.164527665975833,0.332590358346804,0.0208830714109995,0.0910992154119664,2.11448558328512
8,"1R9A8Wg0pH1dXDHKMwDHAawhTQbNx9_cQLOdGyPPR9Zy00la4sRiOLMjOHt1kSkE",5,"Female",60,1,"2021-04-13",6,5,1.84128559209629,1.44110790836445,4,4,-0.804347826086956,0.804347826086957,0.00567708333333333,0.151833333333333,0.00567708333333333,-0.0281666666666667,0.18763815508061,-0.287841181120253,-0.772969242865865,-0.118099749440428,-0.508747136113554,-0.089038399575067,0.0829161269842151,2.18532392122128,0.197839419262303,1.04738855759787,3.54149334548761,4.13033528244886,-0.34977946197605,-0.34977946197605,2.15665871665588,-0.458171380067253,3.2,1.25346975328384,2.12912677321654,0.361322916666667,0.695166666666667,16,11,12,15,11,12,15,12,14,2,1,0,8,15,14,9,36,-0.164527665975833,0.332590358346804,0.0208830714109995,0.0910992154119664,2.11448558328512
8,"1R9A8Wg0pH1dXDHKMwDHAawhTQbNx9_cQLOdGyPPR9Zy00la4sRiOLMjOHt1kSkE",5,"Female",60,1,"2021-04-13",7,2,3.30488537849268,1.72521090078234,6,2,1.19565217391304,-1.19565217391304,-0.00482291666666668,0.00283333333333324,-0.00482291666666668,-0.0476666666666667,0.471741147498502,1.17575860527613,0.471741147498502,-0.175541965147982,-0.955973393847824,-0.536264657309336,-0.355848385705774,2.97756422752837,0.990079725569391,0.0359744301244582,4.13609475129186,2.98555737713635,-1.22657256742396,-0.938399065941877,2.15665871665588,-0.458171380067253,3.2,1.25346975328384,2.12912677321654,0.361322916666667,0.695166666666667,16,11,12,15,11,12,15,12,14,2,1,0,8,15,14,9,36,-0.164527665975833,0.332590358346804,0.0208830714109995,0.0910992154119664,2.11448558328512
8,"1R9A8Wg0pH1dXDHKMwDHAawhTQbNx9_cQLOdGyPPR9Zy00la4sRiOLMjOHt1kSkE",5,"Female",60,1,"2021-04-13",7,3,2.38050524391543,0.603283382067661,5,3,0.195652173913044,-0.195652173913043,0.0106770833333333,0.0178333333333333,-0.00482291666666668,0.00283333333333324,-0.650186371216181,0.251378470698886,0.471741147498502,1.17575860527613,-0.768594513488581,-0.348885776950093,-0.536264657309336,1.92823306675065,-0.0592514352083264,0.990079725569391,2.77607615688449,4.13609475129186,-0.946069486504173,-1.22657256742396,2.15665871665588,-0.458171380067253,3.2,1.25346975328384,2.12912677321654,0.361322916666667,0.695166666666667,16,11,12,15,11,12,15,12,14,2,1,0,8,15,14,9,36,-0.164527665975833,0.332590358346804,0.0208830714109995,0.0910992154119664,2.11448558328512
8,"1R9A8Wg0pH1dXDHKMwDHAawhTQbNx9_cQLOdGyPPR9Zy00la4sRiOLMjOHt1kSkE",5,"Female",60,1,"2021-04-13",7,4,2.42289719125189,1.54101934498217,5,3,0.195652173913044,-0.195652173913043,0.00367708333333333,0.0678333333333333,0.0106770833333333,0.0178333333333333,0.287549591698332,0.293770418035348,-0.650186371216181,0.251378470698886,-0.920443232015742,-0.500734495477255,-0.348885776950093,2.43928237321812,0.451797871259146,-0.0592514352083264,3.18067048710977,2.77607615688449,-1.22657256742396,-0.946069486504173,2.15665871665588,-0.458171380067253,3.2,1.25346975328384,2.12912677321654,0.361322916666667,0.695166666666667,16,11,12,15,11,12,15,12,14,2,1,0,8,15,14,9,36,-0.164527665975833,0.332590358346804,0.0208830714109995,0.0910992154119664,2.11448558328512
8,"1R9A8Wg0pH1dXDHKMwDHAawhTQbNx9_cQLOdGyPPR9Zy00la4sRiOLMjOHt1kSkE",5,"Female",60,1,"2021-04-13",7,5,2.62018679014426,1.15476395638823,6,2,1.19565217391304,-1.19565217391304,0.00167708333333333,-0.0476666666666667,0.00367708333333333,0.0678333333333333,-0.0987057968956113,0.49106001692772,0.287549591698332,0.293770418035348,-0.407523337693544,0.0121853988449434,-0.500734495477255,1.92108019283124,-0.0664043091277309,0.451797871259146,2.80641580479485,3.18067048710977,-0.34977946197605,-1.22657256742396,2.15665871665588,-0.458171380067253,3.2,1.25346975328384,2.12912677321654,0.361322916666667,0.695166666666667,16,11,12,15,11,12,15,12,14,2,1,0,8,15,14,9,36,-0.164527665975833,0.332590358346804,0.0208830714109995,0.0910992154119664,2.11448558328512
