"id_esm","edu","gender","age","city","start_date","day","beep","nback_dprime","gonogo_dprime","gonogo_dprime_centered","nback_dprime_centered","event_pleasantness","event_unpleasantness","event_pleasantness_centered","event_unpleasantness_centered","sad","calm","cheerful","angry","sad_mean_grand_centered","calm_mean_grand_centered","cheerful_mean_grand_centered","angry_mean_grand_centered","event_unpleasantness_mean_grand_centered","gonogo_dprime_mean_grand_centered","nback_dprime_mean_grand_centered","gonogo_corr_rt_median_mean_grand_centered","nback_corr_rt_median_mean_grand_centered","stressor_sum_mean_grand_centered","cerq_self_blame","cerq_acceptance","cerq_rumination","cerq_attention","cerq_plan","cerq_reappraisal","cerq_new_perspective","cerq_catastrophize","cerq_blame_others","mss_neg","mss_pos","mss_dis","mzq_refuse_reflection","mzq_emotional_awareness","mzq_psychic_equivalence","mzq_regulate_affect","mzq_sum"
107,4,"Male",23,3,"2021-04-13",1,2,3.07131697039102,3.32139522110808,-0.110273980497256,0.394955316672557,4,4,-0.8,0.8,4,3,3,2,0.615789420503822,-0.804920309073133,0.376296176713859,0.304161831164268,-0.490118411403397,2.02243061241476,0.802440888194083,-0.0321751379848729,0.0532143886106363,NA,16,14,11,14,15,12,16,15,14,0,2,3,7,12,7,6,23
107,4,"Male",23,3,"2021-04-13",1,8,2.61407365201708,3.54194318210259,0.110273980497256,-0.0622880017013823,5,3,0.2,-0.2,1,2,4,2,0.615789420503822,-0.804920309073133,0.376296176713859,0.304161831164268,-0.490118411403397,2.02243061241476,0.802440888194083,-0.0321751379848729,0.0532143886106363,NA,16,14,11,14,15,12,16,15,14,0,2,3,7,12,7,6,23
108,5,"Male",29,2,"2021-04-13",1,1,-1.11814537992196,0.853156568433965,0.1849147206329,-2.7327958212715,6,2,0.639344262295082,-0.639344262295082,1,6,5,1,-0.706307957773332,0.861746357593534,1.41749467858652,-0.261381239996781,-0.86090492825733,-0.740996741389518,-0.133383608430153,0.020294558984824,0.0244227219439697,2.33043201557353,12,11,13,14,10,16,13,12,10,4,2,1,11,15,13,5,37
108,5,"Male",29,2,"2021-04-13",1,2,0.666174074766577,0.929965990050673,0.261724142249609,-0.94847636658296,5,3,-0.360655737704918,0.360655737704918,1,5,5,1,-0.706307957773332,0.861746357593534,1.41749467858652,-0.261381239996781,-0.86090492825733,-0.740996741389518,-0.133383608430153,0.020294558984824,0.0244227219439697,2.33043201557353,12,11,13,14,10,16,13,12,10,4,2,1,11,15,13,5,37
108,5,"Male",29,2,"2021-04-13",1,3,1.21562593890874,0.512836714255112,-0.155405133545953,-0.399024502440794,4,4,-1.36065573770492,1.36065573770492,1,6,5,1,-0.706307957773332,0.861746357593534,1.41749467858652,-0.261381239996781,-0.86090492825733,-0.740996741389518,-0.133383608430153,0.020294558984824,0.0244227219439697,2.33043201557353,12,11,13,14,10,16,13,12,10,4,2,1,11,15,13,5,37
108,5,"Male",29,2,"2021-04-13",1,4,0.113883964217023,0.960607397946475,0.29236555014541,-1.50076647713251,4,4,-1.36065573770492,1.36065573770492,2,4,5,2,-0.706307957773332,0.861746357593534,1.41749467858652,-0.261381239996781,-0.86090492825733,-0.740996741389518,-0.133383608430153,0.020294558984824,0.0244227219439697,2.33043201557353,12,11,13,14,10,16,13,12,10,4,2,1,11,15,13,5,37
108,5,"Male",29,2,"2021-04-13",1,5,0.976884311939559,0.496344494020546,-0.171897353780519,-0.637766129409978,4,4,-1.36065573770492,1.36065573770492,1,5,4,1,-0.706307957773332,0.861746357593534,1.41749467858652,-0.261381239996781,-0.86090492825733,-0.740996741389518,-0.133383608430153,0.020294558984824,0.0244227219439697,2.33043201557353,12,11,13,14,10,16,13,12,10,4,2,1,11,15,13,5,37
108,5,"Male",29,2,"2021-04-13",1,8,0.584817419897709,0,-0.668241847801065,-1.02983302145183,4,4,-1.36065573770492,1.36065573770492,1,5,3,1,-0.706307957773332,0.861746357593534,1.41749467858652,-0.261381239996781,-0.86090492825733,-0.740996741389518,-0.133383608430153,0.020294558984824,0.0244227219439697,2.33043201557353,12,11,13,14,10,16,13,12,10,4,2,1,11,15,13,5,37
108,5,"Male",29,2,"2021-04-13",2,2,0.400741285772707,-0.259952549423465,-0.92819439722453,-1.21390915557683,7,1,1.63934426229508,-1.63934426229508,1,5,5,1,-0.706307957773332,0.861746357593534,1.41749467858652,-0.261381239996781,-0.86090492825733,-0.740996741389518,-0.133383608430153,0.020294558984824,0.0244227219439697,2.33043201557353,12,11,13,14,10,16,13,12,10,4,2,1,11,15,13,5,37
108,5,"Male",29,2,"2021-04-13",2,4,-0.0239725456616811,0.403691088801269,-0.264550758999796,-1.63862298701122,6,2,0.639344262295082,-0.639344262295082,1,5,4,1,-0.706307957773332,0.861746357593534,1.41749467858652,-0.261381239996781,-0.86090492825733,-0.740996741389518,-0.133383608430153,0.020294558984824,0.0244227219439697,2.33043201557353,12,11,13,14,10,16,13,12,10,4,2,1,11,15,13,5,37
108,5,"Male",29,2,"2021-04-13",4,4,-0.19144064989359,0.740453059841442,0.0722112120403771,-1.80609109124313,6,2,0.639344262295082,-0.639344262295082,1,5,5,1,-0.706307957773332,0.861746357593534,1.41749467858652,-0.261381239996781,-0.86090492825733,-0.740996741389518,-0.133383608430153,0.020294558984824,0.0244227219439697,2.33043201557353,12,11,13,14,10,16,13,12,10,4,2,1,11,15,13,5,37
108,5,"Male",29,2,"2021-04-13",4,8,-0.258648384654149,0.603283382067661,-0.0649584657334041,-1.87329882600369,6,2,0.639344262295082,-0.639344262295082,1,6,6,1,-0.706307957773332,0.861746357593534,1.41749467858652,-0.261381239996781,-0.86090492825733,-0.740996741389518,-0.133383608430153,0.020294558984824,0.0244227219439697,2.33043201557353,12,11,13,14,10,16,13,12,10,4,2,1,11,15,13,5,37
108,5,"Male",29,2,"2021-04-13",6,1,0.939960937591847,1.0706310056986,0.402389157897538,-0.674689503757691,5,3,-0.360655737704918,0.360655737704918,1,5,5,1,-0.706307957773332,0.861746357593534,1.41749467858652,-0.261381239996781,-0.86090492825733,-0.740996741389518,-0.133383608430153,0.020294558984824,0.0244227219439697,2.33043201557353,12,11,13,14,10,16,13,12,10,4,2,1,11,15,13,5,37
108,5,"Male",29,2,"2021-04-13",6,2,0.823924466566332,0,-0.668241847801065,-0.790725974783205,5,3,-0.360655737704918,0.360655737704918,1,5,5,1,-0.706307957773332,0.861746357593534,1.41749467858652,-0.261381239996781,-0.86090492825733,-0.740996741389518,-0.133383608430153,0.020294558984824,0.0244227219439697,2.33043201557353,12,11,13,14,10,16,13,12,10,4,2,1,11,15,13,5,37
108,5,"Male",29,2,"2021-04-13",6,5,2.62018679014426,0.73545305069989,0.0672112028988252,1.00553634879473,5,3,-0.360655737704918,0.360655737704918,1,5,4,1,-0.706307957773332,0.861746357593534,1.41749467858652,-0.261381239996781,-0.86090492825733,-0.740996741389518,-0.133383608430153,0.020294558984824,0.0244227219439697,2.33043201557353,12,11,13,14,10,16,13,12,10,4,2,1,11,15,13,5,37
108,5,"Male",29,2,"2021-04-13",7,1,1.25557545965375,0.929965990050673,0.261724142249609,-0.359074981695791,5,3,-0.360655737704918,0.360655737704918,1,5,4,1,-0.706307957773332,0.861746357593534,1.41749467858652,-0.261381239996781,-0.86090492825733,-0.740996741389518,-0.133383608430153,0.020294558984824,0.0244227219439697,2.33043201557353,12,11,13,14,10,16,13,12,10,4,2,1,11,15,13,5,37
108,5,"Male",29,2,"2021-04-13",7,2,2.00633354808923,1.21595356111787,0.547711713316802,0.39168310673969,6,2,0.639344262295082,-0.639344262295082,1,5,5,1,-0.706307957773332,0.861746357593534,1.41749467858652,-0.261381239996781,-0.86090492825733,-0.740996741389518,-0.133383608430153,0.020294558984824,0.0244227219439697,2.33043201557353,12,11,13,14,10,16,13,12,10,4,2,1,11,15,13,5,37
108,5,"Male",29,2,"2021-04-13",7,3,0.410188900021386,0.944763414343906,0.276521566542841,-1.20446154132815,6,2,0.639344262295082,-0.639344262295082,1,5,5,2,-0.706307957773332,0.861746357593534,1.41749467858652,-0.261381239996781,-0.86090492825733,-0.740996741389518,-0.133383608430153,0.020294558984824,0.0244227219439697,2.33043201557353,12,11,13,14,10,16,13,12,10,4,2,1,11,15,13,5,37
108,5,"Male",29,2,"2021-04-13",7,4,1.25557545965375,0.449465479632697,-0.218776368168368,-0.359074981695791,5,3,-0.360655737704918,0.360655737704918,1,5,5,1,-0.706307957773332,0.861746357593534,1.41749467858652,-0.261381239996781,-0.86090492825733,-0.740996741389518,-0.133383608430153,0.020294558984824,0.0244227219439697,2.33043201557353,12,11,13,14,10,16,13,12,10,4,2,1,11,15,13,5,37
108,5,"Male",29,2,"2021-04-13",7,5,1.95358480806856,0.929965990050673,0.261724142249609,0.338934366719025,4,4,-1.36065573770492,1.36065573770492,1,1,5,2,-0.706307957773332,0.861746357593534,1.41749467858652,-0.261381239996781,-0.86090492825733,-0.740996741389518,-0.133383608430153,0.020294558984824,0.0244227219439697,2.33043201557353,12,11,13,14,10,16,13,12,10,4,2,1,11,15,13,5,37
108,5,"Male",29,2,"2021-04-13",7,8,2.20831662266849,0.259952549423465,-0.4082892983776,0.59366618131895,5,3,-0.360655737704918,0.360655737704918,1,6,5,1,-0.706307957773332,0.861746357593534,1.41749467858652,-0.261381239996781,-0.86090492825733,-0.740996741389518,-0.133383608430153,0.020294558984824,0.0244227219439697,2.33043201557353,12,11,13,14,10,16,13,12,10,4,2,1,11,15,13,5,37
108,5,"Male",29,2,"2021-04-13",8,1,1.02964479619883,0.624264221060252,-0.0439776267408125,-0.585005645150703,5,3,-0.360655737704918,0.360655737704918,1,5,4,1,-0.706307957773332,0.861746357593534,1.41749467858652,-0.261381239996781,-0.86090492825733,-0.740996741389518,-0.133383608430153,0.020294558984824,0.0244227219439697,2.33043201557353,12,11,13,14,10,16,13,12,10,4,2,1,11,15,13,5,37
108,5,"Male",29,2,"2021-04-13",8,4,1.20183341744578,0.449465479632697,-0.218776368168368,-0.41281702390376,4,4,-1.36065573770492,1.36065573770492,1,5,5,1,-0.706307957773332,0.861746357593534,1.41749467858652,-0.261381239996781,-0.86090492825733,-0.740996741389518,-0.133383608430153,0.020294558984824,0.0244227219439697,2.33043201557353,12,11,13,14,10,16,13,12,10,4,2,1,11,15,13,5,37
108,5,"Male",29,2,"2021-04-13",8,5,2.44188503077014,1.21595356111787,0.547711713316802,0.827234589420604,5,3,-0.360655737704918,0.360655737704918,1,6,5,1,-0.706307957773332,0.861746357593534,1.41749467858652,-0.261381239996781,-0.86090492825733,-0.740996741389518,-0.133383608430153,0.020294558984824,0.0244227219439697,2.33043201557353,12,11,13,14,10,16,13,12,10,4,2,1,11,15,13,5,37
108,5,"Male",29,2,"2021-04-13",8,8,3.30488537849268,0.949381949290624,0.281140101489559,1.69023493714314,6,2,0.639344262295082,-0.639344262295082,1,5,4,1,-0.706307957773332,0.861746357593534,1.41749467858652,-0.261381239996781,-0.86090492825733,-0.740996741389518,-0.133383608430153,0.020294558984824,0.0244227219439697,2.33043201557353,12,11,13,14,10,16,13,12,10,4,2,1,11,15,13,5,37
108,5,"Male",29,2,"2021-04-13",9,1,2.62018679014426,0.449465479632697,-0.218776368168368,1.00553634879473,6,2,0.639344262295082,-0.639344262295082,1,6,5,1,-0.706307957773332,0.861746357593534,1.41749467858652,-0.261381239996781,-0.86090492825733,-0.740996741389518,-0.133383608430153,0.020294558984824,0.0244227219439697,2.33043201557353,12,11,13,14,10,16,13,12,10,4,2,1,11,15,13,5,37
